Date,Adj Close,% change,1monthchange
2018-01-23,23.51933289,0.3499,
2018-01-24,23.0593338,-1.9558,
2018-01-25,22.50933266,-2.3852,
2018-01-26,22.85666656,1.5431,
2018-01-29,23.30200005,1.9484,
2018-01-30,23.05466652,-1.0614,
2018-01-31,23.6206665,2.455,10.5388
2018-02-01,23.28333282,-1.4281,
2018-02-02,22.91666794,-1.5748,
2018-02-05,22.20866776,-3.0895,
2018-02-06,22.26466751,0.2522,
2018-02-07,23.0,3.3027,
2018-02-08,21.01533318,-8.629,
2018-02-09,20.69466782,-1.5259,
2018-02-12,21.04866791,1.7106,
2018-02-13,21.57733345,2.5116,
2018-02-14,21.4873333,-0.4171,
2018-02-15,22.27133369,3.6487,
2018-02-16,22.36599922,0.4251,
2018-02-20,22.31800079,-0.2146,
2018-02-21,22.21999931,-0.4391,
2018-02-22,23.07799911,3.8614,
2018-02-23,23.46999931,1.6986,
2018-02-26,23.82799911,1.5254,
2018-02-27,23.39933205,-1.799,
2018-02-28,22.8706665,-2.2593,-1.7724
2018-03-01,22.06200027,-3.5358,
2018-03-02,22.34133339,1.2661,
2018-03-05,22.22333336,-0.5282,
2018-03-06,21.87999916,-1.5449,
2018-03-07,22.15333366,1.2492,
2018-03-08,21.94000053,-0.963,
2018-03-09,21.8113327,-0.5865,
2018-03-12,23.0340004,5.6057,
2018-03-13,22.78933334,-1.0622,
2018-03-14,21.7753334,-4.4494,
2018-03-15,21.70666695,-0.3153,
2018-03-16,21.42333221,-1.3053,
2018-03-19,20.90399933,-2.4241,
2018-03-20,20.7033329,-0.9599,
2018-03-21,21.10199928,1.9256,
2018-03-22,20.60666656,-2.3473,
2018-03-23,20.10266685,-2.4458,
2018-03-26,20.27866745,0.8755,
2018-03-27,18.61199951,-8.2188,
2018-03-28,17.18533325,-7.6653,
2018-03-29,17.74200058,3.2392,-19.5812
2018-04-02,16.83200073,-5.1291,
2018-04-03,17.83533287,5.9609,
2018-04-04,19.1293335,7.2553,
2018-04-05,20.3813324,6.5449,
2018-04-06,19.9533329,-2.1,
2018-04-09,19.31066704,-3.2208,
2018-04-10,20.31333351,5.1923,
2018-04-11,20.06200027,-1.2373,
2018-04-12,19.60533333,-2.2763,
2018-04-13,20.02266693,2.1287,
2018-04-16,19.41399956,-3.0399,
2018-04-17,19.17933273,-1.2088,
2018-04-18,19.55666733,1.9674,
2018-04-19,20.00533295,2.2942,
2018-04-20,19.34933281,-3.2791,
2018-04-23,18.89133263,-2.367,
2018-04-24,18.89733315,0.0318,
2018-04-25,18.71266747,-0.9772,
2018-04-26,19.03199959,1.7065,
2018-04-27,19.60533333,3.0125,
2018-04-30,19.59333229,-0.0612,16.4052
2018-05-01,19.99466705,2.0483,
2018-05-02,20.07666779,0.4101,
2018-05-03,18.96333313,-5.5454,
2018-05-04,19.6060009,3.389,
2018-05-07,20.18466759,2.9515,
2018-05-08,20.1313324,-0.2642,
2018-05-09,20.45666695,1.6161,
2018-05-10,20.33466721,-0.5964,
2018-05-11,20.07066727,-1.2983,
2018-05-14,19.46466637,-3.0193,
2018-05-15,18.94533348,-2.6681,
2018-05-16,19.09866714,0.8093,
2018-05-17,18.96933365,-0.6772,
2018-05-18,18.45466614,-2.7132,
2018-05-21,18.9659996,2.7708,
2018-05-22,18.33399963,-3.3323,
2018-05-23,18.60466766,1.4763,
2018-05-24,18.5233326,-0.4372,
2018-05-25,18.59000015,0.3599,
2018-05-29,18.9173336,1.7608,
2018-05-30,19.44799995,2.8052,
2018-05-31,18.98200035,-2.3961,-5.0647
2018-06-01,19.45466614,2.4901,
2018-06-04,19.78266716,1.686,
2018-06-05,19.40866661,-1.8905,
2018-06-06,21.29999924,9.7448,
2018-06-07,21.07266617,-1.0673,
2018-06-08,21.17733383,0.4967,
2018-06-11,22.13999939,4.5457,
2018-06-12,22.85133362,3.2129,
2018-06-13,22.98533249,0.5864,
2018-06-14,23.84799957,3.7531,
2018-06-15,23.87800026,0.1258,
2018-06-18,24.72200012,3.5346,
2018-06-19,23.50333214,-4.9295,
2018-06-20,24.14800072,2.7429,
2018-06-21,23.1673336,-4.0611,
2018-06-22,22.24200058,-3.9941,
2018-06-25,22.20066643,-0.1858,
2018-06-26,22.79999924,2.6996,
2018-06-27,22.96666718,0.731,
2018-06-28,23.32866669,1.5762,
2018-06-29,22.86333275,-1.9947,17.5211
2018-07-02,22.33799934,-2.2977,
2018-07-03,20.72400093,-7.2253,
2018-07-05,20.61066628,-0.5469,
2018-07-06,20.59333229,-0.0841,
2018-07-09,21.23399925,3.111,
2018-07-10,21.49799919,1.2433,
2018-07-11,21.26399994,-1.0885,
2018-07-12,21.11400032,-0.7054,
2018-07-13,21.25799942,0.682,
2018-07-16,20.67333221,-2.7503,
2018-07-17,21.5126667,4.06,
2018-07-18,21.59000015,0.3595,
2018-07-19,21.34866714,-1.1178,
2018-07-20,20.90533257,-2.0766,
2018-07-23,20.21333313,-3.3102,
2018-07-24,19.82866669,-1.903,
2018-07-25,20.5826664,3.8026,
2018-07-26,20.44333267,-0.6769,
2018-07-27,19.81200027,-3.0882,
2018-07-30,19.34466743,-2.3588,
2018-07-31,19.87599945,2.7467,-11.0216
2018-08-01,20.05599976,0.9056,
2018-08-02,23.30266762,16.188,
2018-08-03,23.21133232,-0.392,
2018-08-06,22.79933357,-1.775,
2018-08-07,25.30466652,10.9886,
2018-08-08,24.68933296,-2.4317,
2018-08-09,23.49666786,-4.8307,
2018-08-10,23.69933319,0.8625,
2018-08-13,23.7606678,0.2588,
2018-08-14,23.1760006,-2.4607,
2018-08-15,22.57933235,-2.5745,
2018-08-16,22.36333275,-0.9566,
2018-08-17,20.36666679,-8.9283,
2018-08-20,20.56266785,0.9624,
2018-08-21,21.45999908,4.3639,
2018-08-22,21.44266701,-0.0808,
2018-08-23,21.34000015,-0.4788,
2018-08-24,21.52133369,0.8497,
2018-08-27,21.28466606,-1.0997,
2018-08-28,20.79066658,-2.3209,
2018-08-29,20.33399963,-2.1965,
2018-08-30,20.20999908,-0.6098,
2018-08-31,20.11066628,-0.4915,0.2726
2018-09-04,19.26333237,-4.2134,
2018-09-05,18.7159996,-2.8413,
2018-09-06,18.72999954,0.0748,
2018-09-07,17.54933357,-6.3036,
2018-09-10,19.03333282,8.4562,
2018-09-11,18.6293335,-2.1226,
2018-09-12,19.36933327,3.9722,
2018-09-13,19.29733276,-0.3717,
2018-09-14,19.68000031,1.983,
2018-09-17,19.65600014,-0.122,
2018-09-18,18.99733353,-3.351,
2018-09-19,19.93466759,4.934,
2018-09-20,19.88866615,-0.2308,
2018-09-21,19.94000053,0.2581,
2018-09-24,19.97866631,0.1939,
2018-09-25,20.06599998,0.4371,
2018-09-26,20.63866615,2.8539,
2018-09-27,20.50133324,-0.6654,
2018-09-28,17.65133286,-13.9015,-8.3682
2018-10-01,20.71333313,17.3471,
2018-10-02,20.06800079,-3.1155,
2018-10-03,19.65333366,-2.0663,
2018-10-04,18.78866768,-4.3996,
2018-10-05,17.46333313,-7.0539,
2018-10-08,16.70400047,-4.3482,
2018-10-09,17.52000046,4.8851,
2018-10-10,17.12533379,-2.2527,
2018-10-11,16.81533241,-1.8102,
2018-10-12,17.25200081,2.5968,
2018-10-15,17.30599976,0.313,
2018-10-16,18.43933296,6.5488,
2018-10-17,18.1186676,-1.739,
2018-10-18,17.59399986,-2.8957,
2018-10-19,17.33333206,-1.4816,
2018-10-22,17.39666748,0.3654,
2018-10-23,19.60933304,12.7189,
2018-10-24,19.23333359,-1.9175,
2018-10-25,20.99066734,9.1369,
2018-10-26,22.05999947,5.0943,
2018-10-29,22.32333374,1.1937,
2018-10-30,21.99333382,-1.4783,
2018-10-31,22.48800087,2.2492,8.5678
2018-11-01,22.95199966,2.0633,
2018-11-02,23.09399986,0.6187,
2018-11-05,22.76000023,-1.4463,
2018-11-06,22.7373333,-0.0996,
2018-11-07,23.21066666,2.0817,
2018-11-08,23.42666626,0.9306,
2018-11-09,23.36733246,-0.2533,
2018-11-12,22.08533287,-5.4863,
2018-11-13,22.58200073,2.2489,
2018-11-14,22.93333244,1.5558,
2018-11-15,23.22933388,1.2907,
2018-11-16,23.6206665,1.6846,
2018-11-19,23.56466675,-0.2371,
2018-11-20,23.16600037,-1.6918,
2018-11-21,22.54599953,-2.6763,
2018-11-23,21.72200012,-3.6547,
2018-11-26,23.06666756,6.1903,
2018-11-27,22.9279995,-0.6012,
2018-11-28,23.19133377,1.1485,
2018-11-29,22.74466705,-1.926,
2018-11-30,23.36533356,2.7288,1.8009
2018-12-03,23.89933205,2.2854,
2018-12-04,23.97999954,0.3375,
2018-12-06,24.20400047,0.9341,
2018-12-07,23.86466789,-1.402,
2018-12-10,24.34333229,2.0057,
2018-12-11,24.45066643,0.4409,
2018-12-12,24.44000053,-0.0436,
2018-12-13,25.11933327,2.7796,
2018-12-14,24.38066673,-2.9406,
2018-12-17,23.22800064,-4.7278,
2018-12-18,22.46866608,-3.269,
2018-12-19,22.19799995,-1.2046,
2018-12-20,21.0253334,-5.2828,
2018-12-21,21.31800079,1.392,
2018-12-24,19.69266701,-7.6242,
2018-12-26,21.7393322,10.393,
2018-12-27,21.07533264,-3.0544,
2018-12-28,22.25799942,5.6116,
2018-12-31,22.18666649,-0.3205,-7.1662
2019-01-02,20.67466736,-6.8149,
2019-01-03,20.02400017,-3.1472,
2019-01-04,21.17933273,5.7697,
2019-01-07,22.3306675,5.4361,
2019-01-08,22.35666656,0.1164,
2019-01-09,22.56866646,0.9483,
2019-01-10,22.99799919,1.9023,
2019-01-11,23.15066719,0.6638,
2019-01-14,22.29333305,-3.7033,
2019-01-15,22.96199989,2.9994,
2019-01-16,23.06999969,0.4703,
2019-01-17,23.15399933,0.3641,
2019-01-18,20.15066719,-12.9711,
2019-01-22,19.9279995,-1.105,
2019-01-23,19.17266655,-3.7903,
2019-01-24,19.43400002,1.3631,
2019-01-25,19.80266762,1.897,
2019-01-28,19.75866699,-0.2222,
2019-01-29,19.8306675,0.3644,
2019-01-30,20.58466721,3.8022,
2019-01-31,20.46800041,-0.5668,-0.9996
2019-02-01,20.81399918,1.6904,
2019-02-04,20.85933304,0.2178,
2019-02-05,21.42333221,2.7038,
2019-02-06,21.14800072,-1.2852,
2019-02-07,20.50066757,-3.061,
2019-02-08,20.38666725,-0.5561,
2019-02-11,20.8560009,2.3022,
2019-02-12,20.78733253,-0.3292,
2019-02-13,20.54466629,-1.1674,
2019-02-14,20.25133324,-1.4278,
2019-02-15,20.5253334,1.353,
2019-02-19,20.37599945,-0.7276,
2019-02-20,20.17066765,-1.0077,
2019-02-21,19.41533279,-3.7447,
2019-02-22,19.64733315,1.1949,
2019-02-25,19.91799927,1.3776,
2019-02-26,19.85733223,-0.3046,
2019-02-27,20.98266792,5.6671,
2019-02-28,21.32533264,1.6331,2.4567
2019-03-01,19.65266609,-7.8436,
2019-03-04,19.02400017,-3.1989,
2019-03-05,18.43600082,-3.0908,
2019-03-06,18.41600037,-0.1085,
2019-03-07,18.43933296,0.1267,
2019-03-08,18.94266701,2.7297,
2019-03-11,19.39466667,2.3861,
2019-03-12,18.89066696,-2.5987,
2019-03-13,19.26399994,1.9763,
2019-03-14,19.3306675,0.3461,
2019-03-15,18.36199951,-5.011,
2019-03-18,17.9659996,-2.1566,
2019-03-19,17.83133316,-0.7496,
2019-03-20,18.23999977,2.2918,
2019-03-21,18.26799965,0.1535,
2019-03-22,17.63533211,-3.4633,
2019-03-25,17.36133385,-1.5537,
2019-03-26,17.85133362,2.8224,
2019-03-27,18.3220005,2.6366,
2019-03-28,18.57466698,1.379,
2019-03-29,18.65733337,0.445,-5.0646
2019-04-01,19.27866745,3.3302,
2019-04-02,19.05866623,-1.1412,
2019-04-03,19.45400047,2.0743,
2019-04-04,17.85199928,-8.2348,
2019-04-05,18.3306675,2.6813,
2019-04-08,18.21333313,-0.6401,
2019-04-09,18.15399933,-0.3258,
2019-04-10,18.40399933,1.3771,
2019-04-11,17.89466667,-2.7675,
2019-04-12,17.84666634,-0.2682,
2019-04-15,17.75866699,-0.4931,
2019-04-16,18.22400093,2.6203,
2019-04-17,18.08200073,-0.7792,
2019-04-18,18.21733284,0.7484,
2019-04-22,17.51666641,-3.8462,
2019-04-23,17.59333229,0.4377,
2019-04-24,17.24399948,-1.9856,
2019-04-25,16.50866699,-4.2643,
2019-04-26,15.67599964,-5.0438,
2019-04-29,16.09799957,2.692,
2019-04-30,15.91266727,-1.1513,-17.4597
2019-05-01,15.600667,-1.9607,
2019-05-02,16.2733326,4.3118,
2019-05-03,17.00200081,4.4777,
2019-05-06,17.02266693,0.1216,
2019-05-07,16.47066689,-3.2427,
2019-05-08,16.32266617,-0.8986,
2019-05-09,16.13199997,-1.1681,
2019-05-10,15.96800041,-1.0166,
2019-05-13,15.13399982,-5.2229,
2019-05-14,15.4873333,2.3347,
2019-05-15,15.46333313,-0.155,
2019-05-16,15.22200012,-1.5607,
2019-05-17,14.06866741,-7.5767,
2019-05-20,13.69066715,-2.6868,
2019-05-21,13.67199993,-0.1363,
2019-05-22,12.84866714,-6.022,
2019-05-23,13.03266716,1.4321,
2019-05-24,12.7086668,-2.4861,
2019-05-28,12.57999992,-1.0124,
2019-05-29,12.65733337,0.6147,
2019-05-30,12.54800034,-0.8638,
2019-05-31,12.34399986,-1.6258,-20.8752
2019-06-03,11.93133259,-3.3431,
2019-06-04,12.90666676,8.1746,
2019-06-05,13.10599995,1.5444,
2019-06-06,13.72999954,4.7612,
2019-06-07,13.63333321,-0.7041,
2019-06-10,14.19200039,4.0978,
2019-06-11,14.47333336,1.9823,
2019-06-12,13.95066738,-3.6112,
2019-06-13,14.26066685,2.2221,
2019-06-14,14.32800007,0.4722,
2019-06-17,15.00199986,4.7041,
2019-06-18,14.98266697,-0.1289,
2019-06-19,15.0953331,0.752,
2019-06-20,14.64133263,-3.0076,
2019-06-21,14.79066658,1.0199,
2019-06-24,14.90933323,0.8023,
2019-06-25,14.65066719,-1.7349,
2019-06-26,14.61800003,-0.223,
2019-06-27,14.85599995,1.6281,
2019-06-28,14.89733315,0.2782,24.8589
2019-07-01,15.14466667,1.6603,
2019-07-02,14.97000027,-1.1533,
2019-07-03,15.65999985,4.6092,
2019-07-05,15.53999996,-0.7663,
2019-07-08,15.35599995,-1.184,
2019-07-09,15.33733273,-0.1216,
2019-07-10,15.92800045,3.8512,
2019-07-11,15.90666676,-0.1339,
2019-07-12,16.33866692,2.7158,
2019-07-15,16.89999962,3.4356,
2019-07-16,16.82533264,-0.4418,
2019-07-17,16.99066734,0.9827,
2019-07-18,16.90266609,-0.5179,
2019-07-19,17.21199989,1.8301,
2019-07-22,17.04533386,-0.9683,
2019-07-23,17.34466743,1.7561,
2019-07-24,17.65866661,1.8103,
2019-07-25,15.25466728,-13.6137,
2019-07-26,15.20266724,-0.3409,
2019-07-29,15.71800041,3.3898,
2019-07-30,16.15066719,2.7527,
2019-07-31,16.10733223,-0.2683,6.3565
2019-08-01,15.59000015,-3.2118,
2019-08-02,15.62266731,0.2095,
2019-08-05,15.22133255,-2.5689,
2019-08-06,15.38333321,1.0643,
2019-08-07,15.5613327,1.1571,
2019-08-08,15.88666725,2.0907,
2019-08-09,15.66733265,-1.3806,
2019-08-12,15.26733303,-2.5531,
2019-08-13,15.66666698,2.6156,
2019-08-14,14.64133263,-6.5447,
2019-08-15,14.3760004,-1.8122,
2019-08-16,14.66266727,1.9941,
2019-08-19,15.12199974,3.1327,
2019-08-20,15.05733299,-0.4276,
2019-08-21,14.72200012,-2.227,
2019-08-22,14.81000042,0.5977,
2019-08-23,14.09333324,-4.8391,
2019-08-26,14.33333302,1.7029,
2019-08-27,14.27200031,-0.4279,
2019-08-28,14.37266731,0.7053,
2019-08-29,14.7806673,2.8387,
2019-08-30,15.04066658,1.759,-3.5236
2019-09-03,15.00066662,-0.2659,
2019-09-04,14.71199989,-1.9244,
2019-09-05,15.30533314,4.033,
2019-09-06,15.16333294,-0.9278,
2019-09-09,15.45266724,1.9081,
2019-09-10,15.70266724,1.6178,
2019-09-11,16.47333336,4.9079,
2019-09-12,16.39133263,-0.4978,
2019-09-13,16.34666634,-0.2725,
2019-09-16,16.18733215,-0.9747,
2019-09-17,16.31933212,0.8155,
2019-09-18,16.23266792,-0.5311,
2019-09-19,16.44000053,1.2773,
2019-09-20,16.04133224,-2.425,
2019-09-23,16.08200073,0.2535,
2019-09-24,14.88066673,-7.4701,
2019-09-25,15.24666691,2.4596,
2019-09-26,16.17066765,6.0603,
2019-09-27,16.1420002,-0.1773,
2019-09-30,16.05800056,-0.5204,7.0486
2019-10-01,16.31266785,1.5859,
2019-10-02,16.20866776,-0.6375,
2019-10-03,15.53533268,-4.1542,
2019-10-04,15.42866707,-0.6866,
2019-10-07,15.84799957,2.7179,
2019-10-08,16.00333214,0.9801,
2019-10-09,16.30200005,1.8663,
2019-10-10,16.31599998,0.0859,
2019-10-11,16.52599907,1.2871,
2019-10-14,17.13066673,3.6589,
2019-10-15,17.19266701,0.3619,
2019-10-16,17.31666756,0.7212,
2019-10-17,17.46466637,0.8547,
2019-10-18,17.12999916,-1.9163,
2019-10-21,16.89999962,-1.3427,
2019-10-22,17.03866768,0.8205,
2019-10-23,16.97866631,-0.3521,
2019-10-24,19.97866631,17.6692,
2019-10-25,21.87533379,9.4935,
2019-10-28,21.84733391,-0.128,
2019-10-29,21.08133316,-3.5062,
2019-10-30,21.00066757,-0.3826,
2019-10-31,20.99466705,-0.0286,28.7016
2019-11-01,20.88733292,-0.5112,
2019-11-04,21.16466713,1.3278,
2019-11-05,21.14800072,-0.0787,
2019-11-06,21.77199936,2.9506,
2019-11-07,22.36933327,2.7436,
2019-11-08,22.47599983,0.4768,
2019-11-11,23.00600052,2.3581,
2019-11-12,23.32866669,1.4025,
2019-11-13,23.0739994,-1.0916,
2019-11-14,23.29000092,0.9361,
2019-11-15,23.47800064,0.8072,
2019-11-18,23.3326664,-0.619,
2019-11-19,23.96800041,2.7229,
2019-11-20,23.48133278,-2.0305,
2019-11-21,23.65533257,0.741,
2019-11-22,22.20266724,-6.141,
2019-11-25,22.42266655,0.9909,
2019-11-26,21.9279995,-2.2061,
2019-11-27,22.08600044,0.7205,
2019-11-29,21.99600029,-0.4075,5.3078
2019-12-02,22.32466698,1.4942,
2019-12-03,22.41333389,0.3972,
2019-12-04,22.20199966,-0.9429,
2019-12-05,22.02466774,-0.7987,
2019-12-06,22.39266777,1.6709,
2019-12-09,22.63533211,1.0837,
2019-12-10,23.25600052,2.742,
2019-12-11,23.51333237,1.1065,
2019-12-12,23.97866631,1.979,
2019-12-13,23.89266777,-0.3586,
2019-12-16,25.43333244,6.4483,
2019-12-17,25.26600075,-0.6579,
2019-12-18,26.20999908,3.7362,
2019-12-19,26.93600082,2.7699,
2019-12-20,27.03933334,0.3836,
2019-12-23,27.94799995,3.3605,
2019-12-24,28.35000038,1.4384,
2019-12-26,28.72933388,1.338,
2019-12-27,28.69199944,-0.13,
2019-12-30,27.64666748,-3.6433,
2019-12-31,27.88866615,0.8753,24.9231
2020-01-02,28.68400002,2.8518,
2020-01-03,29.5340004,2.9633,
2020-01-06,30.10266685,1.9255,
2020-01-07,31.27066612,3.8801,
2020-01-08,32.8093338,4.9205,
2020-01-09,32.08933258,-2.1945,
2020-01-10,31.87666702,-0.6627,
2020-01-13,34.99066544,9.7689,
2020-01-14,35.86133194,2.4883,
2020-01-15,34.56666565,-3.6102,
2020-01-16,34.23266602,-0.9662,
2020-01-17,34.03333282,-0.5823,
2020-01-21,36.47999954,7.189,
2020-01-22,37.97066879,4.0863,
2020-01-23,38.14666748,0.4635,
2020-01-24,37.6546669,-1.2898,
2020-01-27,37.20133209,-1.2039,
2020-01-28,37.79333115,1.5913,
2020-01-29,38.73266602,2.4855,
2020-01-30,42.72066879,10.2962,
2020-01-31,43.37133408,1.5231,51.2039
2020-02-03,52.0,19.8949,
2020-02-04,59.13733292,13.7256,
2020-02-05,48.97999954,-17.1758,
2020-02-06,49.93066788,1.9409,
2020-02-07,49.87133408,-0.1188,
2020-02-10,51.41866684,3.1026,
2020-02-11,51.62533188,0.4019,
2020-02-12,51.152668,-0.9156,
2020-02-13,53.59999847,4.7844,
2020-02-14,53.33533478,-0.4938,
2020-02-18,57.2266655,7.296,
2020-02-19,61.16133118,6.8756,
2020-02-20,59.96066666,-1.9631,
2020-02-21,60.06666565,0.1768,
2020-02-24,55.58599854,-7.4595,
2020-02-25,53.32733154,-4.0634,
2020-02-26,51.91999817,-2.639,
2020-02-27,45.26666641,-12.8146,
2020-02-28,44.53266525,-1.6215,-14.3603
2020-03-02,49.57466888,11.322,
2020-03-03,49.70066833,0.2542,
2020-03-04,49.96666718,0.5352,
2020-03-05,48.30266571,-3.3302,
2020-03-06,46.89866638,-2.9067,
2020-03-09,40.53333282,-13.5725,
2020-03-10,43.02199936,6.1398,
2020-03-11,42.2820015,-1.72,
2020-03-12,37.36999893,-11.6172,
2020-03-13,36.44133377,-2.4851,
2020-03-16,29.67133331,-18.5778,
2020-03-17,28.68000031,-3.341,
2020-03-18,24.08133316,-16.0344,
2020-03-19,28.50933266,18.3877,
2020-03-20,28.50200081,-0.0257,
2020-03-23,28.95266724,1.5812,
2020-03-24,33.66666794,16.2817,
2020-03-25,35.95000076,6.7822,
2020-03-26,35.21066666,-2.0566,
2020-03-27,34.29066849,-2.6128,
2020-03-30,33.47533417,-2.3777,
2020-03-31,34.93333435,4.3554,-29.5339
2020-04-01,32.10400009,-8.0992,
2020-04-02,30.29800034,-5.6255,
2020-04-03,32.00066757,5.6197,
2020-04-06,34.41600037,7.5478,
2020-04-07,36.36333466,5.6582,
2020-04-08,36.58933258,0.6215,
2020-04-09,38.20000076,4.402,
2020-04-13,43.39666748,13.6038,
2020-04-14,47.32600021,9.0545,
2020-04-15,48.65533447,2.8089,
2020-04-16,49.68066788,2.1073,
2020-04-17,50.25933456,1.1648,
2020-04-20,49.75733185,-0.9988,
2020-04-21,45.78133392,-7.9908,
2020-04-22,48.8073349,6.6097,
2020-04-23,47.04199982,-3.6169,
2020-04-24,48.3433342,2.7663,
2020-04-27,53.25,10.1496,
2020-04-28,51.27466583,-3.7095,
2020-04-29,53.36733246,4.0813,
2020-04-30,52.12533188,-2.3273,62.364
2020-05-01,46.75466537,-10.3034,
2020-05-04,50.74599838,8.5368,
2020-05-05,51.2140007,0.9222,
2020-05-06,52.17200089,1.8706,
2020-05-07,52.00266647,-0.3246,
2020-05-08,54.62799835,5.0485,
2020-05-11,54.08599854,-0.9922,
2020-05-12,53.96066666,-0.2317,
2020-05-13,52.73066711,-2.2794,
2020-05-14,53.55533218,1.5639,
2020-05-15,53.27799988,-0.5178,
2020-05-18,54.24200058,1.8094,
2020-05-19,53.86733246,-0.6907,
2020-05-20,54.3706665,0.9344,
2020-05-21,55.17333221,1.4763,
2020-05-22,54.45866776,-1.2953,
2020-05-26,54.59133148,0.2436,
2020-05-27,54.68199921,0.1661,
2020-05-28,53.72066879,-1.758,
2020-05-29,55.66666794,3.6224,19.0612
2020-06-01,59.87333298,7.5569,
2020-06-02,58.77066803,-1.8417,
2020-06-03,58.86399841,0.1588,
2020-06-04,57.62533188,-2.1043,
2020-06-05,59.04399872,2.4619,
2020-06-08,63.32799911,7.2556,
2020-06-09,62.71133423,-0.9738,
2020-06-10,68.33666992,8.9702,
2020-06-11,64.85600281,-5.0934,
2020-06-12,62.35200119,-3.8609,
2020-06-15,66.05999756,5.9469,
2020-06-16,65.47533417,-0.885,
2020-06-17,66.11933136,0.9836,
2020-06-18,66.93066406,1.2271,
2020-06-19,66.72666931,-0.3048,
2020-06-22,66.28800201,-0.6574,
2020-06-23,66.78533173,0.7503,
2020-06-24,64.05666351,-4.0857,
2020-06-25,65.73200226,2.6154,
2020-06-26,63.98266602,-2.6613,
2020-06-29,67.29000092,5.1691,
2020-06-30,71.98733521,6.9807,20.2327
2020-07-01,74.64199829,3.6877,
2020-07-02,80.57733154,7.9517,
2020-07-06,91.4386673,13.4794,
2020-07-07,92.65733337,1.3328,
2020-07-08,91.05867004,-1.7254,
2020-07-09,92.95200348,2.0792,
2020-07-10,102.9766693,10.7848,
2020-07-13,99.80400085,-3.081,
2020-07-14,101.1200027,1.3186,
2020-07-15,103.0673294,1.9258,
2020-07-16,100.0426636,-2.9347,
2020-07-17,100.0559998,0.0133,
2020-07-20,109.5333328,9.472,
2020-07-21,104.5573349,-4.5429,
2020-07-22,106.1553345,1.5283,
2020-07-23,100.8713303,-4.9776,
2020-07-24,94.46666718,-6.3493,
2020-07-27,102.6399994,8.6521,
2020-07-28,98.43267059,-4.0991,
2020-07-29,99.9406662,1.532,
2020-07-30,99.16600037,-0.7751,
2020-07-31,95.38400269,-3.8138,27.7887
2020-08-03,99.0,3.791,
2020-08-04,99.1333313,0.1347,
2020-08-05,99.00133514,-0.1332,
2020-08-06,99.305336,0.3071,
2020-08-07,96.84733582,-2.4752,
2020-08-10,94.57133484,-2.3501,
2020-08-11,91.62599945,-3.1144,
2020-08-12,103.6506653,13.1236,
2020-08-13,108.0666656,4.2605,
2020-08-14,110.0473328,1.8328,
2020-08-17,122.3759995,11.2031,
2020-08-18,125.8059998,2.8028,
2020-08-19,125.2353363,-0.4536,
2020-08-20,133.4553375,6.5636,
2020-08-21,136.665329,2.4053,
2020-08-24,134.2799988,-1.7454,
2020-08-25,134.889328,0.4538,
2020-08-26,143.5446625,6.4166,
2020-08-27,149.25,3.9746,
2020-08-28,147.5599976,-1.1323,
2020-08-31,166.1066742,12.5689,67.7845
2020-09-01,158.3500061,-4.6697,
2020-09-02,149.1233368,-5.8268,
2020-09-03,135.6666718,-9.0238,
2020-09-04,139.4400024,2.7813,
2020-09-08,110.0699997,-21.0628,
2020-09-09,122.0933304,10.9233,
2020-09-10,123.7799988,1.3815,
2020-09-11,124.2399979,0.3716,
2020-09-14,139.8733368,12.5832,
2020-09-15,149.9199982,7.1827,
2020-09-16,147.2533264,-1.7787,
2020-09-17,141.1433258,-4.1493,
2020-09-18,147.3833313,4.421,
2020-09-21,149.7966614,1.6375,
2020-09-22,141.4100037,-5.5987,
2020-09-23,126.7866669,-10.3411,
2020-09-24,129.2633362,1.9534,
2020-09-25,135.7799988,5.0414,
2020-09-28,140.3999939,3.4026,
2020-09-29,139.6900024,-0.5057,
2020-09-30,143.0033264,2.3719,-9.6916
2020-10-01,149.386673,4.4638,
2020-10-02,138.363327,-7.3791,
2020-10-05,141.8933258,2.5513,
2020-10-06,137.9933319,-2.7485,
2020-10-07,141.7666626,2.7344,
2020-10-08,141.9733276,0.1458,
2020-10-09,144.6666718,1.8971,
2020-10-12,147.4333344,1.9124,
2020-10-13,148.8833313,0.9835,
2020-10-14,153.7666626,3.28,
2020-10-15,149.6266632,-2.6924,
2020-10-16,146.5566711,-2.0518,
2020-10-19,143.6100006,-2.0106,
2020-10-20,140.6466675,-2.0635,
2020-10-21,140.8800049,0.1659,
2020-10-22,141.9299927,0.7453,
2020-10-23,140.2100067,-1.2119,
2020-10-26,140.093338,-0.0832,
2020-10-27,141.5599976,1.0469,
2020-10-28,135.3399963,-4.3939,
2020-10-29,136.9433289,1.1847,
2020-10-30,129.3466644,-5.5473,-13.4149
2020-11-02,133.5033264,3.2136,
2020-11-03,141.3000031,5.8401,
2020-11-04,140.3266602,-0.6888,
2020-11-05,146.0299988,4.0643,
2020-11-06,143.3166656,-1.8581,
2020-11-09,140.4199982,-2.0212,
2020-11-10,136.7866669,-2.5875,
2020-11-11,139.043335,1.6498,
2020-11-12,137.2533264,-1.2874,
2020-11-13,136.1666718,-0.7917,
2020-11-16,136.0299988,-0.1004,
2020-11-17,147.2033386,8.2139,
2020-11-18,162.2133331,10.1968,
2020-11-19,166.4233398,2.5954,
